foid,flid,oid,height,width,ocr
22568,1368,112,154.25708007812,214.87168884277,
22569,1368,112,89.720611572266,386.7643737793,
22570,1368,111,101.00543212891,391.00439453125,
22571,1369,102,86.064208984375,72.311721801758,
22572,1369,102,86.322326660156,62.691604614258,
22573,1369,106,275.60656738281,151.02293395996,
22574,1369,116,73.688629150391,74.219818115234,
22575,1369,124,197.14492797852,96.993041992188,
22576,1369,101,30.256927490234,16.826946258545,
22577,1369,116,69.619598388672,78.011566162109,
22578,1369,124,159.93606567383,87.466064453125,
22579,1369,112,79.43115234375,367.11590576172,
22580,1369,123,117.85598754883,110.80327606201,
22581,1369,124,155.78375244141,88.568450927734,
22582,1369,100,84.735046386719,175.02935791016,
22583,1369,100,54.081024169922,136.30673217773,
22584,1369,103,204.89859008789,53.764129638672,
22585,1369,124,151.11483764648,84.181701660156,
22586,1369,100,72.990203857422,109.63552856445,
22587,1369,100,121.50326538086,173.6784362793,
22588,1370,111,112.22045898438,210.37063598633,
22589,1370,125,61.065338134766,47.589492797852,
22590,1370,100,69.859832763672,123.42630004883,
22591,1370,111,110.61938476562,207.29316711426,
22592,1370,125,60.768127441406,51.004379272461,
22593,1370,100,65.89892578125,125.3362121582,
22594,1370,111,111.51176452637,209.73417663574,
22595,1370,125,76.610565185547,48.723815917969,
22596,1370,100,65.260375976562,122.39013671875,
22597,1370,111,115.76284790039,209.92727661133,
22598,1370,100,115.26373291016,147.201171875,
22599,1370,100,69.485260009766,101.26110839844,
22600,1370,100,120.2262878418,162.87322998047,
22601,1370,100,68.446350097656,93.829040527344,
22602,1370,123,101.57333374023,81.747436523438,
22603,1370,124,101.34585571289,102.69509887695,
22604,1370,100,69.968322753906,108.85919189453,
22605,1370,100,123.296875,166.62585449219,
22606,1370,123,103.67172241211,83.84447479248,
22607,1370,124,132.45449829102,78.318344116211,
22608,1371,100,57.886108398438,166.98110961914,
22609,1371,111,133.42913818359,262.71875,
22610,1371,112,58.547180175781,193.92387390137,
22611,1371,125,73.200775146484,58.908950805664,
22612,1371,111,135.25610351562,265.00372314453,
22613,1371,124,47.595001220703,55.574203491211,
22614,1371,125,69.602264404297,60.73706817627,
22615,1371,100,84.026397705078,152.32516479492,
22616,1371,111,131.77227783203,257.92416381836,
22617,1371,125,84.916229248047,57.260200500488,
22618,1371,100,78.472229003906,164.81842041016,
22619,1371,111,48.711639404297,286.30926513672,
22620,1371,100,72.38459777832,111.94650268555,
22621,1371,100,123.19206237793,172.12283325195,
22622,1371,100,77.076263427734,127.95812988281,
22623,1371,112,112.77447509766,344.2333984375,
22624,1371,124,71.886474609375,110.8277130127,
22625,1371,100,31.294494628906,172.43948364258,
22626,1371,124,151.89822387695,78.984237670898,
22627,1371,127,78.523651123047,220.70330810547,
22628,1371,124,155.38320922852,72.096084594727,
22629,1371,112,146.14492797852,408.08575439453,
22630,1371,124,160.37084960938,75.936996459961,
22631,1371,113,147.55821228027,368.23150634766,
22632,1371,124,173.73287963867,78.314666748047,
22633,1372,100,119.34197998047,282.61032104492,
22634,1372,112,184.84649658203,245.81326293945,
22635,1372,100,167.69207763672,247.89218139648,
22636,1372,112,176.06439208984,230.58755493164,
22637,1372,125,109.87322998047,32.699604034424,
22638,1372,100,247.70230102539,245.11395263672,
22639,1372,112,171.89096069336,227.90476989746,
22640,1372,125,100.75598144531,59.997711181641,
22641,1372,100,235.63822937012,219.23168945312,
22642,1372,112,168.72265625,235.25720214844,
22643,1372,124,16.941284179688,62.437759399414,
22644,1372,125,93.167663574219,70.65934753418,
22645,1372,100,222.27249145508,167.80545043945,
22646,1372,112,156.14953613281,234.40550231934,
22647,1372,125,93.164123535156,69.926078796387,
22648,1372,100,237.90689086914,223.04351806641,
22649,1372,112,154.71655273438,217.18801879883,
22650,1372,124,34.714752197266,54.684112548828,
22651,1372,125,93.974884033203,65.86971282959,
22652,1372,100,236.0940246582,208.14443969727,
22653,1372,112,145.64645385742,213.43043518066,
22654,1372,125,93.264282226562,66.109130859375,
22655,1372,100,230.86972045898,210.76791381836,
22656,1372,112,165.39993286133,224.49281311035,
22657,1372,124,54.494995117188,57.314361572266,
22658,1372,125,95.121246337891,69.717353820801,
22659,1372,100,210.15417480469,203.22378540039,
22660,1372,112,155.33584594727,223.48484802246,
22661,1372,124,56.655090332031,59.936264038086,
22662,1372,125,101.17044067383,73.100784301758,
22663,1372,111,92.221145629883,400.7912902832,
22664,1372,112,136.23004150391,244.1282043457,
22665,1372,124,63.485595703125,68.488433837891,
22666,1372,125,95.293609619141,71.952781677246,
22667,1372,100,124.12835693359,215.6061706543,
22668,1372,111,94.324279785156,391.41772460938,
22669,1372,112,101.76443481445,234.48295593262,
22670,1373,112,251.53851318359,323.72894287109,
22671,1373,112,203.65469360352,354.71713256836,
22672,1373,124,110.82485961914,70.13525390625,
22673,1373,124,130.11860656738,68.743194580078,
22674,1373,124,130.33293151855,67.588317871094,
22675,1373,111,345.30047607422,530.43157958984,
22676,1373,111,373.53182983398,507.18060302734,
22677,1373,111,393.40850830078,537.40356445312,
22678,1373,100,139.53144836426,273.73892211914,
22679,1373,100,154.26974487305,110.29022216797,
22680,1373,103,204.45349121094,89.073081970215,
22681,1373,127,106.02819824219,144.20956420898,
22682,1373,100,108.33337402344,285.38119506836,
22683,1373,100,143.12982177734,117.92245483398,
22684,1373,100,73.940887451172,73.376281738281,
22685,1373,103,166.96423339844,94.098510742188,
22686,1373,113,122.6208190918,195.99952697754,
22687,1373,100,108.80111694336,115.96127319336,
22688,1373,100,91.629730224609,270.56951904297,
22689,1373,103,177.02124023438,88.144515991211,
22690,1373,124,117.29959106445,81.796798706055,
22691,1373,127,122.31192016602,157.77540588379,
22692,1373,100,92.069732666016,262.62155151367,
22693,1373,100,93.197235107422,116.11840820312,
22694,1373,103,185.42617797852,84.633636474609,
22695,1373,124,119.44763183594,78.781311035156,
22696,1373,127,110.76675415039,164.6123046875,
22697,1374,100,139.26965332031,249.96383666992,
22698,1374,100,161.01397705078,102.09982299805,
22699,1374,100,77.15283203125,71.247833251953,
22700,1374,113,141.73165893555,230.36642456055,
22701,1374,127,139.1682434082,163.2977142334,
22702,1374,100,128.90744018555,241.43524169922,
22703,1374,100,142.2004699707,104.52824401855,
22704,1374,103,188.22048950195,55.032875061035,
22705,1374,113,131.48687744141,217.70126342773,
22706,1374,124,54.729400634766,87.109405517578,
22707,1374,127,100.7472076416,156.78118896484,
22708,1374,100,130.87268066406,268.17330932617,
22709,1374,100,135.22868347168,95.809417724609,
22710,1374,103,188.90814208984,76.501800537109,
22711,1374,113,126.45748901367,204.79084777832,
22712,1374,127,106.24407958984,156.35913085938,
22713,1374,103,213.90640258789,80.403823852539,
22714,1374,124,115.31369018555,83.921356201172,
22715,1374,127,109.12390136719,171.28598022461,
22716,1374,100,189.82434082031,202.30770874023,
22717,1374,100,82.589996337891,99.952667236328,
22718,1374,127,122.78103637695,161.22877502441,
22719,1374,100,130.58731079102,182.23791503906,
22720,1374,111,276.82681274414,523.02758789062,
22721,1374,111,277.78262329102,507.080078125,
22722,1374,111,244.23036193848,438.72445678711,
22723,1374,112,219.11483764648,288.70715332031,
22724,1374,124,69.959274291992,75.86393737793,
22725,1374,112,200.86441040039,274.21041870117,
22726,1374,124,74.063232421875,76.345275878906,
22727,1375,112,188.08293151855,249.51057434082,
22728,1375,124,68.568023681641,68.931060791016,
22729,1375,125,106.55487060547,63.921936035156,
22730,1375,112,168.62258911133,221.47450256348,
22731,1375,124,59.176208496094,61.098861694336,
22732,1375,125,98.011306762695,72.513832092285,
22733,1375,100,138.29418945312,203.69412231445,
22734,1375,112,146.44552612305,203.54888916016,
22735,1375,125,88.904739379883,66.839508056641,
22736,1375,100,186.11724853516,286.67132568359,
22737,1375,112,160.86492919922,214.93347167969,
22738,1375,125,100.20397949219,71.782814025879,
22739,1375,100,190.77496337891,284.66528320312,
22740,1375,112,155.71740722656,217.27172851562,
22741,1375,125,103.96072387695,65.606727600098,
22742,1375,100,184.26214599609,274.80151367188,
22743,1375,112,136.7444152832,201.2061920166,
22744,1375,125,96.417846679688,67.039611816406,
22745,1376,112,165.12878417969,355.19009399414,
22746,1376,124,229.9796295166,73.49641418457,
22747,1376,100,29.397003173828,178.90893554688,
22748,1376,112,101.22796630859,381.11370849609,
22749,1376,124,142.63189697266,98.477035522461,
22750,1376,124,150.1139831543,88.170120239258,
22751,1376,100,80.636840820312,171.52883911133,
22752,1376,100,55.386627197266,127.63958740234,
22753,1376,123,37.456878662109,65.079360961914,
22754,1376,124,151.63311767578,83.192520141602,
22755,1376,100,114.75628662109,177.40234375,
22756,1376,100,66.343688964844,106.93188476562,
22757,1376,124,111.07489013672,104.27542114258,
22758,1376,124,80.495452880859,79.520141601562,
22759,1376,100,69.576202392578,114.87036132812,
22760,1376,100,122.05130004883,179.48089599609,
22761,1376,100,74.917541503906,122.41918945312,
22762,1376,100,89.196838378906,172.93991088867,
22763,1376,111,146.59918212891,283.03356933594,
22764,1376,100,106.98629760742,199.91860961914,
22765,1376,103,205.8576965332,83.259262084961,
22766,1376,111,125.27072143555,277.14892578125,
22767,1376,125,66.397277832031,61.357749938965,
22768,1376,100,92.581329345703,205.58972167969,
22769,1376,103,253.11764526367,76.323554992676,
22770,1376,111,124.30569458008,282.55618286133,
22771,1376,112,84.825225830078,198.9453125,
22772,1376,124,48.565277099609,59.952438354492,
22773,1376,125,72.424530029297,62.977676391602,
22774,1376,111,141.68389892578,318.18194580078,
22775,1376,112,147.79470825195,202.15995788574,
22776,1376,125,92.676651000977,60.198806762695,
22777,1377,100,102.36557006836,191.90037536621,
22778,1377,111,126.70129394531,294.90454101562,
22779,1377,100,83.85302734375,180.81823730469,
22780,1377,111,136.37190246582,272.76303100586,
22781,1377,112,121.76724243164,202.61181640625,
22782,1377,124,49.384948730469,52.976623535156,
22783,1377,125,84.871215820312,63.760238647461,
22784,1377,111,126.78051757812,275.56735229492,
22785,1377,112,86.425079345703,198.2180480957,
22786,1377,124,46.033020019531,55.632049560547,
22787,1377,125,69.763153076172,59.766326904297,
22788,1377,100,77.537292480469,157.48156738281,
22789,1377,111,114.50610351562,264.92517089844,
22790,1377,125,84.411254882812,50.972007751465,
22791,1377,100,75.051116943359,142.71441650391,
22792,1377,111,76.712005615234,279.01916503906,
22793,1377,100,118.14253234863,161.32562255859,
22794,1377,100,65.141693115234,106.35046386719,
22795,1377,100,116.55258178711,164.37533569336,
22796,1377,100,64.325668334961,110.74792480469,
22797,1377,100,69.312957763672,118.09091186523,
22798,1377,100,117.10510253906,183.50610351562,
22799,1377,124,109.25335693359,77.992080688477,
22800,1377,100,65.442810058594,187.34371948242,
22801,1377,124,150.30776977539,76.728668212891,
22802,1377,127,86.326354980469,203.93463134766,
22803,1377,113,105.17124938965,327.31945800781,
22804,1377,124,150.55758666992,76.337173461914,
22805,1377,124,139.42211914062,83.834548950195,
22806,1378,118,251.97702026367,452.23468017578,
22807,1378,118,147.58535766602,355.22503662109,
22808,1378,118,232.96496582031,580.50500488281,
22809,1378,124,112.98495483398,97.441772460938,
22810,1378,100,64.064971923828,154.22308349609,
22811,1378,100,76.537200927734,139.79089355469,
22812,1378,106,128.40243530273,96.587890625,
22813,1378,100,90.525085449219,159.71875,
22814,1378,106,181.09710693359,100.1457824707,
22815,1378,106,206.18600463867,106.55951690674,
22816,1378,100,269.94635009766,165.12887573242,
22817,1378,100,351.50741577148,118.82482910156,
22818,1378,100,264.22604370117,105.7158203125,
22819,1378,112,143.40747070312,391.02651977539,
22820,1378,113,160.63223266602,412.86407470703,
22821,1378,123,118.23245239258,76.32307434082,
22822,1378,123,77.76953125,106.39469146729,
22823,1378,124,140.50631713867,88.499908447266,
22824,1379,112,162.50415039062,232.72076416016,
22825,1379,111,102.61019897461,405.20223999023,
22826,1379,112,87.93017578125,226.61259460449,
22827,1379,124,65.547943115234,69.010162353516,
22828,1379,100,191.48678588867,259.15447998047,
22829,1379,103,100.42230224609,74.209465026855,
22830,1379,112,77.024139404297,217.73306274414,
22831,1379,124,58.191680908203,63.698532104492,
22832,1379,100,145.51913452148,298.87777709961,
22833,1379,124,60.835174560547,62.030410766602,
22834,1379,100,93.959106445312,275.42367553711,
22835,1379,111,101.49603271484,344.56237792969,
22836,1379,112,156.15734863281,205.93238830566,
22837,1379,125,101.40963745117,77.22541809082,
22838,1379,111,108.61862182617,355.86163330078,
22839,1379,112,149.19104003906,206.27139282227,
22840,1379,124,52.086761474609,56.179214477539,
22841,1379,125,86.66552734375,61.422050476074,
22842,1379,112,143.07476806641,195.43995666504,
22843,1379,112,50.320922851562,330.05383300781,
22844,1379,125,92.893218994141,65.259590148926,
22845,1380,113,238.00555419922,432.46621704102,
22846,1380,124,177.82733154297,99.630554199219,
22847,1380,113,251.57922363281,417.41986083984,
22848,1380,124,113.07684326172,101.08599853516,
22849,1380,113,222.40560913086,442.58154296875,
22850,1380,124,190.66426086426,106.32318115234,
22851,1380,112,154.77407836914,391.87921142578,
22852,1380,124,205.08483886719,103.79633331299,
22853,1380,100,64.5224609375,198.75204467773,
22854,1380,103,216.11624145508,60.870124816895,
22855,1380,112,107.64678955078,408.91979980469,
22856,1380,124,116.51654052734,103.08151245117,
22857,1380,100,78.804412841797,127.96932983398,
22858,1380,100,86.518249511719,166.68530273438,
22859,1380,111,82.538482666016,291.26416015625,
22860,1380,100,90.847732543945,162.90264892578,
22861,1380,103,258.16458129883,67.862838745117,
22862,1380,111,136.287109375,260.19976806641,
22863,1380,100,89.947662353516,161.03167724609,
22864,1380,103,321.65542602539,82.406280517578,
22865,1380,111,116.65328979492,254.98684692383,
22866,1380,125,61.590362548828,53.180633544922,
22867,1380,100,63.918548583984,167.88586425781,
22868,1380,111,123.60478210449,259.7216796875,
22869,1380,112,78.995300292969,184.25584411621,
22870,1380,125,75.047668457031,54.640441894531,
22871,1380,111,120.42364501953,287.31069946289,
22872,1380,112,79.659545898438,198.72108459473,
22873,1380,124,44.752075195312,48.988082885742,
22874,1380,125,66.588287353516,57.734016418457,
22875,1381,102,198.16351318359,167.35263061523,
22876,1381,103,210.88549804688,66.493003845215,
22877,1381,112,183.24984741211,276.94207763672,
22878,1381,102,186.50939941406,165.23162841797,
22879,1381,112,191.70901489258,268.2900390625,
22880,1381,103,180.5846862793,82.833290100098,
22881,1381,112,182.97912597656,248.36730957031,
22882,1381,112,143.7223815918,267.34857177734,
22883,1381,112,166.34631347656,226.4990234375,
22884,1381,112,158.96594238281,241.63327026367,
22885,1381,112,175.21138000488,246.03245544434,
22886,1381,101,58.438568115234,50.900619506836,
22887,1381,101,61.011047363281,57.385192871094,
22888,1381,101,58.233947753906,63.809604644775,
22889,1382,100,82.026519775391,141.81809997559,
22890,1382,100,89.447296142578,161.23852539062,
22891,1382,100,60.884338378906,150.44781494141,
22892,1382,103,238.75001525879,102.30081939697,
22893,1382,100,89.851501464844,145.6037902832,
22894,1382,124,69.925109863281,195.31483459473,
22895,1382,100,90.125518798828,146.95458984375,
22896,1382,103,185.46331787109,96.316429138184,
22897,1382,124,175.52624511719,180.96417236328,
22898,1382,100,96.266967773438,147.57052612305,
22899,1382,124,155.73181152344,194.08883666992,
22900,1382,103,303.28817749023,99.822441101074,
22901,1382,124,124.84378051758,219.03576660156,
22902,1382,124,135.9372253418,77.265060424805,
22903,1382,124,131.91938781738,77.994018554688,
22904,1382,124,136.11404418945,82.690719604492,
22905,1383,112,160.64566040039,249.06979370117,
22906,1383,117,39.493255615234,51.665061950684,
22907,1383,112,164.40557861328,242.10232543945,
22908,1383,101,61.690856933594,45.399730682373,
22909,1383,112,185.42831420898,242.19320678711,
22910,1383,101,60.356903076172,52.036842346191,
22911,1383,112,177.21020507812,221.71690368652,
22912,1383,112,161.45370483398,216.44259643555,
22913,1383,112,160.57159423828,214.32612609863,
22914,1383,112,148.55325317383,202.96363830566,
22915,1383,112,137.45278930664,213.44604492188,
22916,1383,102,197.2536315918,102.12478637695,
22917,1383,103,190.69757080078,79.675285339355,
22918,1383,112,144.37710571289,216.07809448242,
22919,1383,102,243.81060791016,104.46246337891,
22920,1383,103,218.50514221191,41.186466217041,
22921,1383,112,121.91445922852,218.37840270996,
22922,1383,102,223.36517333984,100.94708251953,
22923,1383,103,233.64428710938,61.809116363525,
22924,1383,103,122.63143920898,69.571075439453,
22925,1384,102,197.49078369141,249.39222717285,
22926,1384,112,189.82411193848,249.59614562988,
22927,1384,102,187.09161376953,241.26129150391,
22928,1384,112,173.08416748047,232.11227416992,
22929,1384,127,32.843994140625,196.63414001465,
22930,1384,112,170.08129882812,223.59942626953,
22931,1384,112,104.07446289062,161.54113769531,
22932,1384,112,125.2043762207,224.92352294922,
22933,1384,112,102.97314453125,167.99404907227,
22934,1384,101,52.858520507812,49.194522857666,
22935,1384,101,57.368133544922,49.26399230957,
22936,1384,112,110.57885742188,167.18647766113,
22937,1384,112,99.622985839844,176.3625793457,
22938,1384,101,52.825500488281,43.69787979126,
22939,1384,101,65.6806640625,43.860782623291,
22940,1384,112,110.66778564453,182.83294677734,
22941,1384,112,98.216430664062,176.2958984375,
22942,1384,101,51.386749267578,44.865814208984,
22943,1384,101,26.160522460938,45.685123443604,
22944,1384,101,68.999465942383,56.943397521973,
22945,1384,112,138.50799560547,196.03686523438,
22946,1384,101,63.785217285156,85.762222290039,
22947,1384,101,44.664337158203,47.379096984863,
22948,1384,112,62.184265136719,276.11682128906,
22949,1384,101,50.18115234375,47.24870300293,
22950,1384,101,54.380493164062,49.330085754395,
22951,1384,118,66.470367431641,138.4188079834,
22952,1384,101,50.589294433594,50.667945861816,
22953,1384,101,55.955810546875,54.231311798096,
22954,1384,112,61.662902832031,139.68699645996,
22955,1385,100,73.047576904297,129.19259643555,
22956,1385,103,101.53713989258,77.057929992676,
22957,1385,106,126.55407714844,102.02952575684,
22958,1385,100,71.568817138672,140.20419311523,
22959,1385,103,140.80364990234,72.863609313965,
22960,1385,106,133.8332824707,104.91503143311,
22961,1385,100,85.193313598633,159.60299682617,
22962,1385,100,41.376373291016,156.56359863281,
22963,1385,103,146.4801940918,95.946174621582,
22964,1385,106,147.23248291016,107.00335693359,
22965,1385,100,111.29092407227,141.77551269531,
22966,1385,124,112.15029907227,81.386337280273,
22967,1385,100,108.25012207031,156.29318237305,
22968,1385,100,62.566497802734,103.48745727539,
22969,1385,103,114.37945556641,120.0736541748,
22970,1385,116,50.035369873047,70.103302001953,
22971,1385,124,79.488159179688,67.551116943359,
22972,1385,124,164.97494506836,89.99430847168,
22973,1385,100,70.220092773438,114.32888793945,
22974,1385,116,51.658843994141,75.636566162109,
22975,1385,124,88.498962402344,71.359191894531,
22976,1385,100,71.682495117188,121.43402099609,
22977,1385,124,113.4658203125,88.405776977539,
22978,1385,100,78.150436401367,129.53570556641,
22979,1385,103,85.693725585938,99.341781616211,
22980,1385,124,97.283935546875,113.40473937988,
22981,1385,100,82.882080078125,142.85653686523,
22982,1385,113,76.183746337891,418.71643066406,
22983,1385,124,86.669555664062,125.01211547852,
22984,1385,100,91.51496887207,154.19760131836,
22985,1385,113,109.14755249023,413.14245605469,
22986,1385,100,95.621978759766,160.19717407227,
22987,1385,103,98.348052978516,111.53659057617,
22988,1386,112,182.63407897949,234.99530029297,
22989,1386,112,170.56796264648,232.75044250488,
22990,1386,125,86.985992431641,77.817100524902,
22991,1386,112,174.43420410156,226.5249786377,
22992,1386,125,94.139526367188,60.713607788086,
22993,1386,103,174.50848388672,67.948547363281,
22994,1386,112,119.9069519043,399.79174804688,
22995,1386,111,109.22270202637,413.47113037109,
22996,1386,111,144.88134765625,434.68276977539,
22997,1386,112,98.979156494141,266.40203857422,
22998,1386,112,194.07748413086,273.15283203125,
22999,1386,103,151.98394775391,66.018569946289,
23000,1386,112,227.54344177246,303.77450561523,
23001,1386,112,144.85693359375,329.19561767578,
23002,1386,107,173.43716430664,329.86721801758,
23003,1386,107,176.5931854248,299.53717041016,
23004,1387,112,191.34658813477,271.27407836914,
23005,1387,112,196.84753417969,293.43801879883,
23006,1387,112,194.65515136719,288.35540771484,
23007,1387,125,173.76077270508,63.352016448975,
23008,1387,103,207.56671142578,60.691017150879,
23009,1387,112,126.78845214844,295.37390136719,
23010,1387,112,184.86987304688,516.470703125,
23011,1387,103,237.56396484375,85.061752319336,
23012,1387,112,102.41052246094,312.03430175781,
23013,1387,112,191.0520324707,517.69421386719,
23014,1387,100,136.85034179688,266.18316650391,
23015,1387,100,131.81304931641,265.91955566406,
23016,1387,113,113.80438232422,259.44403076172,
23017,1387,124,107.57009887695,87.795791625977,
23018,1387,124,151.33407592773,59.083724975586,
23019,1387,100,74.608581542969,208.29125976562,
23020,1387,100,55.460906982422,142.28671264648,
23021,1387,100,87.000366210938,271.14715576172,
23022,1387,103,131.59008789062,78.813957214355,
23023,1387,113,156.15246582031,254.84791564941,
23024,1387,124,115.37605285645,87.779998779297,
23025,1387,124,159.30429077148,58.287338256836,
23026,1387,100,80.893402099609,137.06402587891,
23027,1387,103,237.23211669922,70.660499572754,
23028,1387,113,143.36987304688,228.76422119141,
23029,1387,124,155.74011230469,62.508270263672,
23030,1387,124,88.044738769531,46.144180297852,
23031,1388,100,85.993225097656,127.54620361328,
23032,1388,113,134.07205200195,264.77749633789,
23033,1388,124,80.797912597656,54.209243774414,
23034,1388,124,117.44415283203,70.489379882812,
23035,1388,100,89.399536132812,124.74786376953,
23036,1388,113,152.75341796875,253.31355285645,
23037,1388,123,39.311981201172,111.29460144043,
23038,1388,124,83.000915527344,71.506317138672,
23039,1388,100,80.045959472656,131.89108276367,
23040,1388,113,154.2131652832,256.46127319336,
23041,1388,124,79.602752685547,87.372756958008,
23042,1388,100,94.036346435547,139.7619934082,
23043,1388,124,157.23364257812,67.465286254883,
23044,1388,124,89.877044677734,48.834106445312,
23045,1388,124,149.13287353516,67.073181152344,
23046,1388,100,141.60173034668,296.19320678711,
23047,1388,124,82.107452392578,42.240341186523,
23048,1388,124,127.32672119141,70.336936950684,
23049,1388,100,156.71481323242,303.26666259766,
23050,1388,111,207.43469238281,459.60205078125,
23051,1388,111,214.48135375977,459.43798828125,
23052,1388,112,84.235382080078,310.93383789062,
23053,1388,125,158.25704956055,67.737716674805,
23054,1389,112,211.38168334961,242.19273376465,
23055,1389,103,175.34167480469,78.289039611816,
23056,1389,112,112.91558837891,231.34455871582,
23057,1389,125,75.607421875,56.81755065918,
23058,1389,103,167.25018310547,77.649269104004,
23059,1389,112,141.9404296875,233.48512268066,
23060,1389,125,95.346343994141,66.148406982422,
23061,1389,103,172.59545898438,60.087127685547,
23062,1389,112,165.70962524414,227.26510620117,
23063,1389,103,178.32353210449,67.174423217773,
23064,1389,112,171.32025146484,240.64199829102,
23065,1389,125,97.436889648438,68.041748046875,
23066,1389,112,176.13562011719,245.3277130127,
23067,1389,106,280.03237915039,156.70104980469,
23068,1390,100,64.907867431641,194.13955688477,
23069,1390,113,210.66857910156,336.34072875977,
23070,1390,100,57.638763427734,184.80178833008,
23071,1390,113,193.6994934082,357.65927124023,
23072,1390,124,113.38928222656,59.279739379883,
23073,1390,100,55.441131591797,170.95516967773,
23074,1390,113,189.96701049805,283.71691894531,
23075,1390,124,114.72277832031,57.841766357422,
23076,1390,100,95.891387939453,160.69500732422,
23077,1390,113,188.67776489258,300.27987670898,
23078,1390,124,27.978454589844,120.2811126709,
23079,1390,100,87.453521728516,140.17007446289,
23080,1390,103,177.95623779297,45.408226013184,
23081,1390,113,112.33435058594,302.08825683594,
23082,1390,100,87.817718505859,141.19067382812,
23083,1390,113,157.97555541992,275.72247314453,
23084,1390,124,91.087188720703,46.583709716797,
23085,1390,100,150.93826293945,321.53048706055,
23086,1390,124,166.69915771484,66.518142700195,
23087,1390,124,83.061706542969,51.58332824707,
23088,1390,111,257.92993164062,465.84365844727,
23089,1390,111,234.2326965332,489.88568115234,
23090,1390,111,245.66802978516,507.69763183594,
23091,1391,111,153.03305053711,314.21768188477,
23092,1391,103,193.19671630859,72.59789276123,
23093,1391,111,147.66561889648,286.65417480469,
23094,1391,125,73.048614501953,65.047752380371,
23095,1391,111,142.73336791992,255.41561889648,
23096,1391,125,78.980529785156,59.729522705078,
23097,1391,100,40.841918945312,264.65179443359,
23098,1391,111,142.75662231445,245.45150756836,
23099,1391,125,71.887634277344,59.200653076172,
23100,1391,100,89.853118896484,156.96258544922,
23101,1391,111,129.42376708984,295.30126953125,
23102,1391,100,94.407348632812,172.99719238281,
23103,1391,103,157.62536621094,118.9201965332,
23104,1391,103,108.98831176758,105.76096343994,
23105,1391,100,165.96136474609,258.52520751953,
23106,1391,103,124.44702148438,57.619060516357,
23107,1391,123,71.015625,96.050086975098,
23108,1391,123,100.65051269531,70.766784667969,
23109,1391,124,91.279846191406,91.995147705078,
23110,1391,124,121.97973632812,63.564498901367,
23111,1391,100,153.0612487793,253.49206542969,
23112,1391,123,94.558044433594,74.851745605469,
23113,1391,124,105.51159667969,73.964889526367,
23114,1391,100,137.03692626953,246.79913330078,
23115,1391,100,140.21682739258,235.26593017578,
23116,1392,100,169.7999420166,272.5417175293,
23117,1392,123,115.00900268555,71.253036499023,
23118,1392,123,83.060638427734,105.36988830566,
23119,1392,124,103.76031494141,64.933441162109,
23120,1392,124,73.017761230469,97.423263549805,
23121,1392,100,160.12728881836,263.52795410156,
23122,1392,100,143.9762878418,266.54342651367,
23123,1392,100,119.70092773438,239.5246887207,
23124,1392,100,93.454010009766,179.93447875977,
23125,1392,100,95.117370605469,176.40728759766,
23126,1392,111,110.61190795898,282.85357666016,
23127,1392,100,50.759429931641,211.76071166992,
23128,1392,111,120.79864501953,255.3087310791,
23129,1392,125,71.103149414062,59.625717163086,
23130,1392,111,122.87963867188,249.46768188477,
23131,1392,112,91.139007568359,190.95286560059,
23132,1392,125,88.261169433594,59.530197143555,
23133,1392,111,118.1005859375,260.69384765625,
23134,1392,112,147.30776977539,228.37020874023,
23135,1392,125,78.484405517578,59.087875366211,
23136,1392,125,92.375640869141,60.765674591064,
23137,1392,111,119.29409790039,288.578125,
23138,1392,112,125.80102539062,206.98553466797,
23139,1392,125,84.62451171875,56.564460754395,
23140,1393,100,166.60623168945,300.36206054688,
23141,1393,100,195.28465270996,324.25506591797,
23142,1393,100,163.80648803711,333.94802856445,
23143,1393,100,134.14682006836,277.46774291992,
23144,1393,112,128.91625976562,194.78692626953,
23145,1393,125,96.784881591797,58.904251098633,
23146,1393,112,157.93795776367,200.06761169434,
23147,1393,112,162.01177978516,187.71278381348,
23148,1393,112,153.13146972656,223.23284912109,
23149,1393,125,85.59033203125,73.393508911133,
23150,1393,112,111.84561157227,241.76856994629,
23151,1393,112,175.11447143555,243.93197631836,
23152,1393,125,102.84182739258,76.032669067383,
23153,1393,112,187.39004516602,233.9118347168,
23154,1393,125,108.1834564209,72.171409606934,
23155,1393,112,183.1728515625,228.47792053223,
23156,1393,125,106.75032043457,66.983367919922,
23157,1394,112,207.82583618164,260.96725463867,
23158,1394,112,135.37771606445,263.62268066406,
23159,1394,111,175.52737426758,478.20639038086,
23160,1394,103,133.60327148438,78.200302124023,
23161,1394,111,175.3547668457,494.78228759766,
23162,1394,111,233.30517578125,458.04956054688,
23163,1394,100,176.78202819824,242.68518066406,
23164,1394,100,71.281341552734,217.06072998047,
23165,1394,100,52.299438476562,159.17764282227,
23166,1394,113,142.4563293457,266.78033447266,
23167,1394,124,162.70846557617,61.137054443359,
23168,1394,124,118.21278381348,87.302352905273,
23169,1394,100,76.923950195312,150.82321166992,
23170,1394,103,192.65460205078,83.816459655762,
23171,1394,103,233.48251342773,81.451332092285,
23172,1394,113,166.88339233398,288.75579833984,
23173,1394,124,87.508422851562,41.082534790039,
23174,1394,124,182.74456787109,61.1962890625,
23175,1394,100,102.0344543457,168.26473999023,
