flid,uid,time,timestr,buid,x,y,deck,modelid,foid,flid:1,oid,height,width,ocr
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14648,861,108,68.109222412109,151.44819641113,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14649,861,112,73.068634033203,371.95440673828,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14650,861,117,32.413330078125,41.418640136719,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14651,861,104,248.29257202148,204.7610168457,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14652,861,108,75.023239135742,242.86363220215,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14653,861,108,76.816009521484,151.99594116211,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14654,861,112,79.682891845703,364.66970825195,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14655,861,117,34.395446777344,39.425003051758,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14656,861,104,244.46432495117,161.33969116211,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14657,861,108,77.650131225586,246.48501586914,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14658,861,108,77.447326660156,152.37986755371,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14659,861,112,45.808227539062,299.72991943359,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14660,861,112,92.298461914062,455.41299438477,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14661,861,117,36.430236816406,43.260482788086,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14662,861,104,234.73870849609,154.83671569824,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14663,861,108,82.693176269531,269.26824951172,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14664,861,108,66.325424194336,153.44454956055,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14665,861,112,48.482330322266,327.07077026367,
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2,14666,861,124,46.39697265625,44.769760131836,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14667,862,104,133.25646972656,59.057880401611,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14668,862,112,39.383758544922,203.3616027832,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14669,862,113,130.18704223633,429.14630126953,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14670,862,117,49.05224609375,68.748825073242,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14671,862,124,96.920471191406,49.414855957031,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14672,862,113,139.27697753906,447.54125976562,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14673,862,117,53.491027832031,69.118659973145,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14674,862,124,126.80618286133,54.113967895508,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14675,862,113,166.9446105957,462.50088500977,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14676,862,117,55.145355224609,80.514945983887,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14677,862,124,147.01770019531,55.982467651367,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14678,862,113,176.15249633789,448.42984008789,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14679,862,117,61.757537841797,88.741302490234,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14680,862,124,182.04342651367,50.891204833984,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14681,862,124,113.75689697266,26.455078125,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14682,862,113,209.6708984375,498.4521484375,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14683,862,124,178.20227050781,50.924728393555,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14684,862,124,106.00744628906,30.152740478516,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14685,862,113,234.57540893555,487.72216796875,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14686,862,124,172.83020019531,50.471603393555,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14687,862,124,115.017578125,32.930480957031,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14688,862,104,127.30041503906,100.81615447998,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14689,862,117,70.091705322266,104.91315460205,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14690,862,117,108.07098388672,73.426330566406,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14691,862,104,151.71115112305,99.469398498535,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14692,862,108,183.34411621094,499.12805175781,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14693,862,112,49.406555175781,236.90980529785,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14694,862,104,159.6164855957,112.13289642334,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14695,862,108,168.37322998047,586.23736572266,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14696,862,112,58.201507568359,233.06178283691,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14697,862,104,166.41896057129,105.19549560547,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14698,862,108,192.1003112793,555.62237548828,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14699,862,108,51.662933349609,154.40187072754,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14700,862,112,53.240356445312,244.23556518555,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14701,862,104,155.43518066406,118.72445678711,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14702,862,108,64.790618896484,156.94787597656,
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2,14703,862,108,197.37295532227,574.27117919922,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14704,863,128,76.940368652344,267.58596801758,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14705,863,108,87.578308105469,207.97738647461,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14706,863,104,212.84066772461,87.845237731934,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14707,863,108,77.265319824219,225.86901855469,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14708,863,112,68.542907714844,319.63873291016,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14709,863,125,52.9150390625,30.97314453125,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14710,863,104,200.33966064453,82.385093688965,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14711,863,108,82.981521606445,217.17622375488,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14712,863,112,49.912414550781,322.90771484375,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14713,863,112,67.202575683594,335.470703125,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14714,863,104,181.30709838867,113.59047698975,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14715,863,108,90.482574462891,222.99110412598,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14716,863,112,43.688568115234,338.11535644531,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14717,863,112,61.534729003906,333.72827148438,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14718,863,104,190.92596435547,84.920349121094,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14719,863,108,98.356994628906,242.47412109375,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14720,863,112,52.346099853516,323.47409057617,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14721,863,112,67.808486938477,332.30865478516,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14722,863,100,88.479797363281,89.834899902344,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14723,863,104,203.02551269531,91.136451721191,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14724,863,108,108.46884155273,260.50411987305,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14725,863,112,54.130310058594,345.15960693359,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14726,863,112,85.756317138672,334.79135131836,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14727,863,112,37.236557006836,264.36614990234,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14728,863,124,56.260040283203,43.244583129883,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14729,863,125,54.974670410156,32.504653930664,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14730,863,104,167.62066650391,116.485496521,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14731,863,108,101.20111083984,265.84457397461,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14732,863,112,76.408020019531,386.81546020508,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14733,863,112,48.638366699219,253.18898010254,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14734,863,112,95.807403564453,312.0846862793,
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2,14735,863,124,64.215087890625,43.955169677734,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14736,864,112,89.503234863281,312.29763793945,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14737,864,113,152.72601318359,399.17391967773,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14738,864,113,54.539916992188,228.9741973877,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14739,864,125,47.566925048828,35.356098175049,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14740,864,112,101.0583190918,375.97961425781,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14741,864,113,172.23509216309,461.22375488281,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14742,864,113,48.871978759766,228.35302734375,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14743,864,113,97.731262207031,302.61477661133,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14744,864,124,103.15420532227,50.853225708008,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14745,864,112,96.955718994141,417.98031616211,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14746,864,113,177.43161010742,465.32070922852,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14747,864,124,161.82992553711,51.626770019531,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14748,864,112,111.20220947266,423.30877685547,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14749,864,113,195.74255371094,438.97262573242,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14750,864,124,149.22738647461,53.343414306641,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14751,864,112,130.64279174805,398.19299316406,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14752,864,113,209.39874267578,445.30661010742,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14753,864,113,56.763549804688,245.18710327148,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14754,864,112,141.9453125,399.90423583984,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14755,864,113,57.950134277344,270.48947143555,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14756,864,104,166.07806396484,76.184051513672,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14757,864,112,169.94686889648,423.14175415039,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14758,864,113,54.885650634766,309.61019897461,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14759,864,104,147.39614868164,79.93342590332,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14760,864,108,173.83004760742,476.60873413086,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14761,864,112,127.49728393555,442.22924804688,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14762,864,113,62.018096923828,281.90176391602,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14763,864,104,150.85928344727,68.997833251953,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14764,864,108,198.31265258789,567.42260742188,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14765,864,112,43.568725585938,440.0719909668,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14766,864,113,62.407867431641,291.28021240234,
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2,14767,864,100,196.60696411133,228.74008178711,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14768,865,113,114.78475952148,406.94680786133,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14769,865,125,65.910995483398,54.178813934326,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14770,865,104,103.98034667969,72.042114257812,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14771,865,113,94.794769287109,437.69714355469,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14772,865,125,36.501525878906,59.546928405762,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14773,865,111,301.66232299805,558.39190673828,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14774,865,112,294.68692016602,548.91351318359,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14775,865,113,102.00003051758,449.92526245117,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14776,865,112,236.95895385742,549.81787109375,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14777,865,113,104.86724853516,466.55331420898,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14778,865,104,164.64102172852,117.11611175537,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14779,865,112,120.9856262207,618.26391601562,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14780,865,113,97.51139831543,466.90600585938,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14781,865,125,60.728057861328,48.002304077148,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14782,865,104,176.70526123047,121.85304260254,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14783,865,112,47.997406005859,591.66217041016,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14784,865,113,117.10653686523,476.66729736328,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14785,865,113,93.730499267578,458.38854980469,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14786,865,125,63.22412109375,49.039535522461,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14787,865,104,175.70971679688,125.86046600342,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14788,865,113,120.75991821289,470.58020019531,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14789,865,124,46.869445800781,41.818283081055,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14790,865,125,56.857604980469,53.335098266602,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14791,865,104,223.19323730469,152.11381530762,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14792,865,112,62.781280517578,528.47778320312,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14793,865,124,53.879150390625,42.573654174805,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14794,865,125,59.213775634766,52.434799194336,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14795,865,104,178.52822875977,123.9986038208,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14796,865,124,60.979888916016,47.357971191406,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14797,865,125,62.854461669922,55.955993652344,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14798,865,104,180.47122192383,122.27068328857,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14799,865,124,55.692474365234,45.276123046875,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14800,865,125,63.187103271484,55.791839599609,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14801,865,104,185.89477539062,94.825866699219,
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2,14802,865,125,68.196197509766,51.841430664062,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14803,866,125,81.289535522461,65.927085876465,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14804,866,125,91.057235717773,67.903762817383,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14805,866,104,217.92660522461,87.300666809082,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14806,866,125,91.153228759766,61.800300598145,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14807,866,104,283.18676757812,69.676338195801,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14808,866,125,96.938842773438,65.543571472168,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14809,866,104,210.33108520508,85.789253234863,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14810,866,116,40.446197509766,45.069396972656,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14811,866,125,109.83261108398,63.35489654541,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14812,866,104,193.29815673828,57.31205368042,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14813,866,116,40.57958984375,45.590454101562,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14814,866,125,120.18353271484,73.598937988281,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14815,866,116,41.953979492188,50.178787231445,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14816,866,125,129.11001586914,78.818511962891,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14817,866,125,175.94598388672,54.126731872559,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14818,866,104,251.63888549805,73.281463623047,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14819,866,116,40.830261230469,54.321533203125,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14820,866,125,129.05966186523,77.385528564453,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14821,866,125,184.26676940918,51.825126647949,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14822,866,116,34.156951904297,65.066543579102,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14823,866,125,125.38555908203,84.109802246094,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14824,866,125,183.86682128906,56.709506988525,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14825,866,125,86.887268066406,43.345539093018,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14826,866,116,35.038787841797,68.984497070312,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14827,866,125,93.503570556641,46.220371246338,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14828,866,125,194.22843933105,61.881973266602,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14829,866,116,38.618011474609,77.094879150391,
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2,14830,866,125,97.742446899414,53.661697387695,
867,athina,1666169340,"Oct 19, 2022 11:49:00",username_1373876832005,35.144658176304,33.41082829982,2,2,14831,867,109,290.10455322266,326.08557128906,
867,athina,1666169340,"Oct 19, 2022 11:49:00",username_1373876832005,35.144658176304,33.41082829982,2,2,14832,867,109,272.32717895508,350.77349853516,
867,athina,1666169340,"Oct 19, 2022 11:49:00",username_1373876832005,35.144658176304,33.41082829982,2,2,14833,867,109,299.59313964844,323.97937011719,
