flid,uid,time,timestr,buid,x,y,deck,modelid
798,athina,1666167879,"Oct 19, 2022 11:24:39",username_1373876832005,35.144451462627,33.411464318633,2,2
799,athina,1666167893,"Oct 19, 2022 11:24:53",username_1373876832005,35.144461606414,33.411521315575,2,2
800,athina,1666167903,"Oct 19, 2022 11:25:03",username_1373876832005,35.144498343361,33.41149315238,2,2
801,athina,1666167914,"Oct 19, 2022 11:25:14",username_1373876832005,35.144476410857,33.411498516798,2,2
802,athina,1666167940,"Oct 19, 2022 11:25:40",username_1373876832005,35.144437206492,33.411436490715,2,2
803,athina,1666167953,"Oct 19, 2022 11:25:53",username_1373876832005,35.144408968371,33.411409668624,2,2
804,athina,1666168006,"Oct 19, 2022 11:26:46",username_1373876832005,35.144357152765,33.411318138242,2,2
805,athina,1666168022,"Oct 19, 2022 11:27:02",username_1373876832005,35.144353862884,33.411310762167,2,2
806,athina,1666168083,"Oct 19, 2022 11:28:03",username_1373876832005,35.144361265115,33.411322161555,2,2
807,athina,1666168109,"Oct 19, 2022 11:28:29",username_1373876832005,35.144356604451,33.41131746769,2,2
808,athina,1666168119,"Oct 19, 2022 11:28:39",username_1373876832005,35.144354685354,33.411318138242,2,2
809,athina,1666168167,"Oct 19, 2022 11:29:27",username_1373876832005,35.144431723363,33.411439172924,2,2
810,athina,1666168210,"Oct 19, 2022 11:30:10",username_1373876832005,35.14455975434,33.411351330578,2,2
811,athina,1666168226,"Oct 19, 2022 11:30:26",username_1373876832005,35.144472846825,33.411400280893,2,2
812,athina,1666168277,"Oct 19, 2022 11:31:17",username_1373876832005,35.144472298512,33.411399275064,2,2
813,athina,1666168286,"Oct 19, 2022 11:31:26",username_1373876832005,35.144488747891,33.4113875404,2,2
814,athina,1666168304,"Oct 19, 2022 11:31:44",username_1373876832005,35.144552626282,33.411353006959,2,2
815,athina,1666168318,"Oct 19, 2022 11:31:58",username_1373876832005,35.144563866681,33.41134428978,2,2
816,athina,1666168328,"Oct 19, 2022 11:32:08",username_1373876832005,35.144563044213,33.411344625056,2,2
817,athina,1666168338,"Oct 19, 2022 11:32:18",username_1373876832005,35.144561399276,33.411338590086,2,2
818,athina,1666168349,"Oct 19, 2022 11:32:29",username_1373876832005,35.14455701278,33.411345295608,2,2
819,athina,1666168367,"Oct 19, 2022 11:32:47",username_1373876832005,35.144544127444,33.411311767995,2,2
820,athina,1666168382,"Oct 19, 2022 11:33:02",username_1373876832005,35.144557561092,33.411331214011,2,2
821,athina,1666168400,"Oct 19, 2022 11:33:20",username_1373876832005,35.144530145481,33.411285281181,2,2
822,athina,1666168413,"Oct 19, 2022 11:33:33",username_1373876832005,35.144516985985,33.411266170442,2,2
823,athina,1666168428,"Oct 19, 2022 11:33:48",username_1373876832005,35.144512873642,33.411262482405,2,2
824,athina,1666168446,"Oct 19, 2022 11:34:06",username_1373876832005,35.144498617517,33.411236666143,2,2
825,athina,1666168458,"Oct 19, 2022 11:34:18",username_1373876832005,35.144487651266,33.411221243441,2,2
826,athina,1666168471,"Oct 19, 2022 11:34:31",username_1373876832005,35.144476136701,33.411206826568,2,2
827,athina,1666168483,"Oct 19, 2022 11:34:43",username_1373876832005,35.144457768224,33.411183692515,2,2
828,athina,1666168498,"Oct 19, 2022 11:34:58",username_1373876832005,35.144442141308,33.411157540977,2,2
829,athina,1666168511,"Oct 19, 2022 11:35:11",username_1373876832005,35.144425417763,33.411133401096,2,2
830,athina,1666168549,"Oct 19, 2022 11:35:49",username_1373876832005,35.144409516684,33.411106914282,2,2
831,athina,1666168569,"Oct 19, 2022 11:36:09",username_1373876832005,35.144405678492,33.411090150476,2,2
832,athina,1666168580,"Oct 19, 2022 11:36:20",username_1373876832005,35.144417467224,33.411071710289,2,2
833,athina,1666168618,"Oct 19, 2022 11:36:58",username_1373876832005,35.144423224511,33.411055617034,2,2
834,athina,1666168637,"Oct 19, 2022 11:37:17",username_1373876832005,35.144424046981,33.411128036678,2,2
835,athina,1666168648,"Oct 19, 2022 11:37:28",username_1373876832005,35.144441044682,33.411153517663,2,2
836,athina,1666168660,"Oct 19, 2022 11:37:40",username_1373876832005,35.144461058101,33.411180339754,2,2
837,athina,1666168673,"Oct 19, 2022 11:37:53",username_1373876832005,35.144477233326,33.411208838224,2,2
838,athina,1666168686,"Oct 19, 2022 11:38:06",username_1373876832005,35.144498343361,33.411239013076,2,2
839,athina,1666168699,"Oct 19, 2022 11:38:19",username_1373876832005,35.144509857923,33.411261476576,2,2
840,athina,1666168728,"Oct 19, 2022 11:38:48",username_1373876832005,35.14458113851,33.411297015846,2,2
841,athina,1666168740,"Oct 19, 2022 11:39:00",username_1373876832005,35.144601151894,33.411277905107,2,2
842,athina,1666168784,"Oct 19, 2022 11:39:44",username_1373876832005,35.144628019169,33.411245383322,2,2
843,athina,1666168832,"Oct 19, 2022 11:40:32",username_1373876832005,35.144681753692,33.411221243441,2,2
844,athina,1666168845,"Oct 19, 2022 11:40:45",username_1373876832005,35.144691897451,33.411236330867,2,2
845,athina,1666168857,"Oct 19, 2022 11:40:57",username_1373876832005,35.14470313783,33.411258123815,2,2
846,athina,1666168870,"Oct 19, 2022 11:41:10",username_1373876832005,35.144720409629,33.411266170442,2,2
847,athina,1666168882,"Oct 19, 2022 11:41:22",username_1373876832005,35.144702315363,33.411285616457,2,2
848,athina,1666168942,"Oct 19, 2022 11:42:22",username_1373876832005,35.144707524319,33.411169946194,2,2
849,athina,1666168964,"Oct 19, 2022 11:42:44",username_1373876832005,35.144755501527,33.41112870723,2,2
850,athina,1666168974,"Oct 19, 2022 11:42:54",username_1373876832005,35.144783465372,33.411122336984,2,2
851,athina,1666168984,"Oct 19, 2022 11:43:04",username_1373876832005,35.14479580236,33.411115296185,2,2
852,athina,1666168998,"Oct 19, 2022 11:43:18",username_1373876832005,35.144791690031,33.411123007536,2,2
853,athina,1666169008,"Oct 19, 2022 11:43:28",username_1373876832005,35.144811977518,33.411115966737,2,2
854,athina,1666169127,"Oct 19, 2022 11:45:27",username_1373876832005,35.144796624826,33.411114625633,2,2
855,athina,1666169141,"Oct 19, 2022 11:45:41",username_1373876832005,35.144800188844,33.411114625633,2,2
856,athina,1666169158,"Oct 19, 2022 11:45:58",username_1373876832005,35.144803204551,33.411110602319,2,2
857,athina,1666169174,"Oct 19, 2022 11:46:14",username_1373876832005,35.14481362245,33.411065004766,2,2
858,athina,1666169186,"Oct 19, 2022 11:46:26",username_1373876832005,35.144810606742,33.41105427593,2,2
859,athina,1666169197,"Oct 19, 2022 11:46:37",username_1373876832005,35.144797995602,33.411028124392,2,2
860,athina,1666169214,"Oct 19, 2022 11:46:54",username_1373876832005,35.144787029391,33.41101102531,2,2
861,athina,1666169229,"Oct 19, 2022 11:47:09",username_1373876832005,35.14476482281,33.410977832973,2,2
862,athina,1666169239,"Oct 19, 2022 11:47:19",username_1373876832005,35.144753308284,33.410962410271,2,2
863,athina,1666169293,"Oct 19, 2022 11:48:13",username_1373876832005,35.144730553382,33.410926535726,2,2
864,athina,1666169304,"Oct 19, 2022 11:48:24",username_1373876832005,35.144712184963,33.410906419158,2,2
865,athina,1666169316,"Oct 19, 2022 11:48:36",username_1373876832005,35.144699847963,33.410878255963,2,2
866,athina,1666169327,"Oct 19, 2022 11:48:47",username_1373876832005,35.144678463825,33.410852439702,2,2
867,athina,1666169340,"Oct 19, 2022 11:49:00",username_1373876832005,35.144658176304,33.41082829982,2,2
868,athina,1666169350,"Oct 19, 2022 11:49:10",username_1373876832005,35.144648032541,33.410830311477,2,2
869,athina,1666169371,"Oct 19, 2022 11:49:31",username_1373876832005,35.144686688494,33.410863168538,2,2
870,athina,1666169386,"Oct 19, 2022 11:49:46",username_1373876832005,35.14470313783,33.41089501977,2,2
871,athina,1666169398,"Oct 19, 2022 11:49:58",username_1373876832005,35.144724796117,33.410920165479,2,2
872,athina,1666169420,"Oct 19, 2022 11:50:20",username_1373876832005,35.144735488181,33.410943299532,2,2
873,athina,1666169431,"Oct 19, 2022 11:50:31",username_1373876832005,35.144753582439,33.410966098309,2,2
874,athina,1666169445,"Oct 19, 2022 11:50:45",username_1373876832005,35.14477304747,33.411000967026,2,2
875,athina,1666169460,"Oct 19, 2022 11:51:00",username_1373876832005,35.144801285465,33.41103952378,2,2
876,dzeina,1669972374,"Dec 02, 2022 11:12:54",username_1373876832005,35.144385116747,33.411362394691,-1,2
877,dzeina,1669972382,"Dec 02, 2022 11:13:02",username_1373876832005,35.144377166204,33.411363735795,-1,2
878,dzeina,1669972397,"Dec 02, 2022 11:13:17",username_1373876832005,35.144382923494,33.411366082728,-1,2
879,dzeina,1669972405,"Dec 02, 2022 11:13:25",username_1373876832005,35.144384568433,33.411370776594,-1,2
880,dzeina,1669972413,"Dec 02, 2022 11:13:33",username_1373876832005,35.144385116747,33.411376141012,-1,2
881,dzeina,1669972421,"Dec 02, 2022 11:13:41",username_1373876832005,35.1443790853,33.411369435489,-1,2
882,dzeina,1669973119,"Dec 02, 2022 11:25:19",username_1373876832005,35.144355233667,33.411288633943,-1,2
883,dzeina,1669973129,"Dec 02, 2022 11:25:29",username_1373876832005,35.144368119033,33.411295674741,-1,2
884,dzeina,1669973159,"Dec 02, 2022 11:25:59",username_1373876832005,35.144375521264,33.411310762167,-1,2
885,dzeina,1669973193,"Dec 02, 2022 11:26:33",username_1373876832005,35.144381278554,33.411311767995,-1,2
886,dzeina,1669973204,"Dec 02, 2022 11:26:44",username_1373876832005,35.1443708606,33.411303721368,-1,2
